Precision	Recall
1.0	0.0
1.0	0.0011560693641618498
1.0	0.0017341040462427748
0.8	0.0023121387283236996
0.8571428571428571	0.0034682080924855496
0.875	0.004046242774566475
0.8888888888888888	0.004624277456647399
0.9	0.005202312138728324
0.7692307692307693	0.005780346820809248
0.7857142857142857	0.006358381502890175
0.8	0.006936416184971099
0.7777777777777778	0.00809248554913295
0.75	0.008670520231213874
0.7619047619047619	0.009248554913294798
0.7727272727272727	0.009826589595375723
0.782608695652174	0.010404624277456647
0.7916666666666666	0.010982658959537574
0.8	0.011560693641618497
0.8076923076923077	0.012138728323699423
0.8148148148148148	0.01271676300578035
0.8214285714285714	0.013294797687861272
0.8275862068965517	0.013872832369942198
0.8125	0.015028901734104047
0.8	0.0161849710982659
0.8055555555555556	0.016763005780346823
0.8108108108108109	0.017341040462427747
0.8157894736842105	0.017919075144508672
0.8205128205128205	0.018497109826589597
0.825	0.019075144508670525
0.8292682926829268	0.019653179190751446
0.8333333333333334	0.02023121387283237
0.8222222222222222	0.021387283236994223
0.8260869565217391	0.021965317919075147
0.8297872340425532	0.022543352601156072
0.8163265306122449	0.023121387283236993
0.803921568627451	0.02369942196531792
0.8076923076923077	0.024277456647398846
0.8113207547169812	0.02485549132947977
0.7857142857142857	0.0254335260115607
0.75	0.026011560693641623
0.7540983606557377	0.026589595375722544
0.7580645161290323	0.02716763005780347
0.7619047619047619	0.027745664739884397
0.7424242424242424	0.02832369942196532
0.746268656716418	0.028901734104046246
0.75	0.02947976878612717
0.7536231884057971	0.030057803468208095
0.7571428571428571	0.03063583815028902
0.7605633802816901	0.031213872832369944
0.7638888888888888	0.03179190751445087
0.76	0.03294797687861272
0.7532467532467533	0.033526011560693646
0.7564102564102564	0.03410404624277457
0.759493670886076	0.034682080924855495
0.7625	0.03526011560693642
0.7654320987654321	0.035838150289017344
0.7529411764705882	0.03699421965317919
0.7558139534883721	0.037572254335260125
0.7333333333333333	0.03815028901734105
0.7362637362637363	0.038728323699421974
0.7391304347826086	0.03930635838150289
0.7340425531914894	0.039884393063583816
0.7368421052631579	0.04046242774566474
0.7244897959183674	0.041040462427745665
0.7272727272727273	0.04161849710982659
0.7254901960784313	0.042774566473988446
0.7281553398058253	0.04335260115606937
0.7307692307692307	0.043930635838150295
0.7383177570093458	0.04566473988439307
0.7407407407407407	0.046242774566473986
0.7363636363636363	0.04682080924855492
0.7321428571428571	0.04739884393063584
0.7345132743362832	0.04797687861271677
0.7368421052631579	0.04855491329479769
0.7391304347826086	0.049132947976878616
0.7413793103448276	0.04971098265895954
0.7435897435897436	0.050289017341040465
0.7457627118644068	0.0508670520231214
0.7355371900826446	0.05144508670520232
0.7258064516129032	0.052023121387283246
0.71875	0.05317919075144509
0.7153846153846154	0.05375722543352601
0.7014925373134329	0.05433526011560694
0.7037037037037037	0.05491329479768786
0.7058823529411765	0.05549132947976879
0.708029197080292	0.05606936416184972
0.7101449275362319	0.05664739884393064
0.7122302158273381	0.05722543352601157
0.7142857142857143	0.05780346820809249
0.7163120567375887	0.058381502890173416
0.7183098591549296	0.05895953757225434
0.7202797202797203	0.05953757225433527
0.7222222222222222	0.06011560693641619
0.7241379310344828	0.060693641618497114
0.726027397260274	0.06127167630057804
0.7278911564625851	0.06184971098265896
0.72	0.06242774566473989
0.7218543046357616	0.06300578034682082
0.7236842105263158	0.06358381502890174
0.7254901960784313	0.06416184971098267
0.717948717948718	0.0647398843930636
0.7125	0.06589595375722544
0.7142857142857143	0.06647398843930637
0.7160493827160493	0.06705202312138729
0.7177914110429447	0.06763005780346822
0.7195121951219512	0.06820809248554914
0.7212121212121212	0.06878612716763007
0.7228915662650602	0.06936416184971099
0.7202380952380952	0.06994219653179191
0.7218934911242604	0.07052023121387284
0.7235294117647059	0.07109826589595376
0.7209302325581395	0.07167630057803469
0.7142857142857143	0.07225433526011561
0.7159090909090909	0.07283236994219654
0.7206703910614525	0.07456647398843931
0.7237569060773481	0.07572254335260116
0.7252747252747253	0.0763005780346821
0.726775956284153	0.07687861271676301
0.7243243243243244	0.07745664739884395
0.7258064516129032	0.07803468208092486
0.723404255319149	0.07861271676300578
0.7210526315789474	0.07919075144508671
0.7225130890052356	0.07976878612716763
0.7239583333333334	0.08034682080924857
0.7253886010362695	0.08092485549132948
0.7268041237113402	0.08150289017341042
0.7258883248730964	0.08265895953757227
0.7213930348258707	0.08381502890173412
0.7254901960784313	0.08554913294797689
0.7233009708737864	0.0861271676300578
0.7259615384615384	0.08728323699421965
0.7272727272727273	0.08786127167630059
0.7216981132075472	0.08843930635838151
0.719626168224299	0.08901734104046244
0.7209302325581395	0.08959537572254336
0.7222222222222222	0.09017341040462429
0.7272727272727273	0.09248554913294797
