Precision	Recall
1.0	0.0
1.0	0.0011560693641618498
1.0	0.0017341040462427746
1.0	0.0023121387283236996
0.7142857142857143	0.002890173410404624
0.6	0.003468208092485549
0.5833333333333334	0.004046242774566474
0.5333333333333333	0.004624277456647399
0.5625	0.005202312138728324
0.5555555555555556	0.005780346820809248
0.5238095238095238	0.006358381502890174
0.5454545454545454	0.006936416184971098
0.5833333333333334	0.008092485549132947
0.5769230769230769	0.008670520231213872
0.5517241379310345	0.009248554913294798
0.5151515151515151	0.009826589595375723
0.5	0.010404624277456647
0.48717948717948717	0.010982658959537572
0.4878048780487805	0.011560693641618497
0.4883720930232558	0.012138728323699423
0.4888888888888889	0.012716763005780347
0.48936170212765956	0.01329479768786127
0.4897959183673469	0.013872832369942197
0.49019607843137253	0.014450867052023121
0.5	0.015606936416184972
0.509090909090909	0.016184971098265895
0.5084745762711864	0.017341040462427744
0.5166666666666667	0.017919075144508672
0.5161290322580645	0.018497109826589597
0.5238095238095238	0.019075144508670518
0.5373134328358209	0.020809248554913295
0.5285714285714286	0.02138728323699422
0.5352112676056338	0.021965317919075144
0.527027027027027	0.02254335260115607
0.5194805194805194	0.023121387283236993
0.5189873417721519	0.023699421965317918
0.5185185185185185	0.024277456647398846
0.524390243902439	0.024855491329479767
0.5301204819277109	0.025433526011560695
0.5232558139534884	0.02601156069364162
0.5287356321839081	0.02658959537572254
0.5274725274725275	0.027745664739884393
0.5268817204301075	0.02832369942196532
0.5263157894736842	0.028901734104046242
0.5204081632653061	0.029479768786127167
0.52	0.030057803468208095
0.5192307692307693	0.031213872832369944
0.5045871559633027	0.031791907514450865
0.509090909090909	0.03236994219653179
0.5135135135135135	0.03294797687861272
0.5178571428571429	0.03352601156069364
0.5086206896551724	0.03410404624277457
0.5128205128205128	0.03468208092485549
0.5083333333333333	0.03526011560693641
0.5040650406504065	0.035838150289017344
0.5079365079365079	0.03699421965317919
0.5118110236220472	0.03757225433526012
0.5116279069767442	0.038150289017341035
0.5075757575757576	0.03872832369942197
0.5074626865671642	0.03930635838150289
0.49645390070921985	0.04046242774566474
0.5034965034965035	0.04161849710982659
0.4966442953020134	0.04277456647398844
0.4807692307692308	0.04335260115606936
0.4873417721518987	0.04450867052023121
0.49375	0.04566473988439306
0.49382716049382713	0.046242774566473986
0.49693251533742333	0.04682080924855491
0.4939759036144578	0.047398843930635835
0.49122807017543857	0.04855491329479769
0.4970414201183432	0.04855491329479769
0.4941860465116279	0.049132947976878616
0.4943181818181818	0.05028901734104046
0.49162011173184356	0.05086705202312139
0.49444444444444446	0.051445086705202314
0.4918032786885246	0.05202312138728324
0.4946236559139785	0.05317919075144508
0.49732620320855614	0.05375722543352601
0.5	0.05433526011560694
0.5026455026455027	0.05491329479768786
0.5	0.055491329479768786
0.5051546391752577	0.05664739884393064
0.5025380710659898	0.05722543352601156
0.5	0.057803468208092484
0.504950495049505	0.058959537572254334
0.5073891625615764	0.059537572254335265
0.5073170731707317	0.06011560693641619
0.5096153846153846	0.06127167630057803
0.5119617224880383	0.061849710982658956
0.5118483412322274	0.06242774566473989
0.5046296296296297	0.0630057803468208
0.502283105022831	0.06358381502890173
0.4977578475336323	0.06416184971098265
0.4933920704845815	0.06473988439306358
0.49344978165938863	0.06531791907514452
0.49783549783549785	0.06647398843930635
0.5042735042735043	0.06820809248554914
0.510548523206751	0.0699421965317919
0.5145228215767634	0.07167630057803469
0.5122950819672131	0.07225433526011561
0.5121951219512195	0.07283236994219652
0.508	0.07341040462427745
0.5098814229249012	0.07456647398843931
0.5137254901960784	0.07572254335260116
0.5115384615384615	0.076878612716763
0.5113636363636364	0.07803468208092486
0.5150375939849624	0.07919075144508671
0.516728624535316	0.08034682080924856
0.5185185185185185	0.08092485549132948
0.5238095238095238	0.08265895953757225
0.5304659498207885	0.08554913294797688
0.5283687943262412	0.0861271676300578
0.5244755244755245	0.08670520231213873
0.5223367697594502	0.08786127167630058
0.5254237288135594	0.08959537572254335
0.5250836120401338	0.0907514450867052
0.5247524752475248	0.09190751445086705
0.525974025974026	0.09364161849710982
0.5258064516129032	0.09421965317919075
0.5288461538461539	0.0953757225433526
0.5301587301587302	0.09653179190751446
0.5283018867924528	0.09710982658959538
0.5264797507788161	0.09768786127167631
0.5279503105590062	0.09826589595375723
0.5261538461538462	0.09884393063583814
0.5258358662613982	0.09999999999999999
0.5272727272727272	0.10057803468208092
0.5255255255255256	0.10115606936416184
0.5297619047619048	0.10289017341040463
0.5325443786982249	0.10404624277456648
0.5319767441860465	0.10578034682080924
0.5346820809248555	0.10693641618497109
0.5327635327635327	0.10809248554913295
0.5322128851540616	0.10982658959537572
0.5290858725761773	0.11040462427745665
0.5274725274725275	0.11098265895953757
