Precision	Recall	Confidence
0.8781979458450047	0.005891673174741099	0.9990000128746033
0.8532186948853616	0.0059837542060486495	0.9980000257492065
0.8315331890331891	0.007180807613046805	0.996999979019165
0.8395554181268468	0.007549131738277008	0.994185425597675
0.7617702221150499	0.009346619626198161	0.9929999709129333
0.7697112147112148	0.009659137065787424	0.9929544659553006
0.7541633052398604	0.01102627113792295	0.9919999837875366
0.6945484377670613	0.011630902847527037	0.9848610510338294
0.7128260282346156	0.011630902847527037	0.9896642839235188
0.7524274742476498	0.011630902847527037	0.9909999966621399
0.6995531478755164	0.012134925334684157	0.9822064823430973
0.7007835589029429	0.012441862105709323	0.9816131901984302
0.7059236328973173	0.013034486178996382	0.9812842971279687
0.7060109302567945	0.01402906901423057	0.9795629287930412
0.7116594421724458	0.014295786484224854	0.9781366808803093
0.7130422513078866	0.015400758859915462	0.9780900623362094
0.7191477353226123	0.016378234423026383	0.977722213890281
0.7126882181094519	0.016633228048185754	0.9775431494714371
0.70008719519371	0.01666671205957032	0.9773019058575219
0.703418784623169	0.016985926301436496	0.9770599310075194
0.703418784623169	0.016985926301436496	0.9772138407640197
0.7069272974967632	0.017310918176639614	0.9763641136592296
0.7085147280104894	0.01754112075490849	0.9759436290378243
0.7083540727650085	0.017798947642569632	0.9755964085114885
0.7127802643999643	0.01849876348050702	0.9755873787152919
0.6998206232290559	0.018719757955645143	0.9755173421014368
0.7051809692428227	0.01900308420582222	0.9754827222377666
0.6963181452210189	0.01912585891423229	0.9754006871921498
0.6952616492864595	0.019957736265446658	0.9753210026959435
0.6914517329094629	0.02008664970927723	0.9751389598371145
0.6910454203481056	0.02054705486581498	0.9733828582933942
0.6950797921261722	0.02089371286603164	0.9731698721238002
0.68982949841519	0.021243062718143923	0.9731559890911889
0.6775835828787989	0.021498843360664897	0.9729999899864197
0.6593955688083843	0.021881119157305336	0.9729809030941633
0.6460100746536632	0.022249443282535537	0.9724980261936581
0.6552387900058585	0.022249443282535537	0.9726855614196764
0.6425932680612513	0.02240495791318829	0.9712680143318088
0.6370502067622985	0.02294925912047292	0.9712317276176646
0.622360545598325	0.024710800730080827	0.9707226752672153
0.6200794691661902	0.02596938007477596	0.9705280282943234
0.5964794989883143	0.026098791253910895	0.9704194810323055
0.5935556527032589	0.027274122981728807	0.9702117334943166
0.5895796932115216	0.030062862787043197	0.9699974998635915
0.5868374577050465	0.031026172037645267	0.9697062131207225
0.5928873284030366	0.031026172037645267	0.9698985091353611
0.5889906146979248	0.031306799942582564	0.9693759473461491
0.5816322125127743	0.03235981895140268	0.9691813337044429
0.5801783019325837	0.03339180108835719	0.9684291101210857
0.5815573691198617	0.03357596315097229	0.9680715191445158
0.576540691959137	0.033790818890689904	0.9678801306991207
0.5820843524587441	0.033790818890689904	0.9679813206332171
0.5729884212802773	0.03385581726573053	0.9678478279394086
0.5641623461709401	0.0342773437646051	0.9675158582344717
0.5693860715984488	0.0342773437646051	0.9676180532713546
0.5635790521148406	0.03494702399229638	0.9671752457388891
0.56413239398768	0.03554555069579546	0.9670538616899376
0.5680240690413614	0.03581838338115117	0.9670444658115506
0.5718468648905529	0.03615601382927885	0.9668289790009388
0.5695921977846254	0.03681512015863816	0.9668138257304957
0.5666681943745455	0.03705453084003779	0.966384226291707
0.5639973929290601	0.03730008025685793	0.966312257350292
0.5634595997111689	0.03803672850731833	0.966117187563492
0.563764103046909	0.03828227792413847	0.9653217919172886
0.5613299432633047	0.03856875224376196	0.9649787498358364
0.5633887142201628	0.0388680155955115	0.9647009540301618
0.5655921220553214	0.039462595969097396	0.9645011751708142
0.569067385078879	0.04014237064139726	0.9644901025626478
0.5719568718548014	0.04185443775465828	0.9644677377549717
0.5784423737963954	0.04277115557745346	0.9644566551015289
0.578103208078628	0.042918485227545544	0.9641165612900223
0.5797591542869964	0.04329499433333642	0.9639876636296681
0.5823429489113254	0.04375978430088882	0.9639649941993619
0.5808705187298678	0.044114466791851235	0.9637136110498337
0.5851416254852345	0.044114466791851235	0.9638723782822914
0.5825274266341718	0.04436492719700778	0.9635747904301405
0.5819337041404008	0.044597552960311065	0.9632768324221966
0.5841262411743186	0.045052291591845275	0.9615261236584439
0.5841262411743186	0.045052291591845275	0.9619374067886858
0.5801805073913644	0.04514437262315282	0.9614365031872347
0.5799792341926628	0.04599949049484528	0.9613744372532703
0.5714865102024027	0.04618365255746038	0.961297068831775
0.5794238228441028	0.04618365255746038	0.9613090971431535
0.5704946117866944	0.046819848773767096	0.9610278264682083
0.5727000300873202	0.04983198345717248	0.9610033692204465
0.5749025141856144	0.050947001036278465	0.9609912497205363
0.5772016864502256	0.05131532516150867	0.9609834431283482
0.577604480661311	0.05155210495629951	0.9607634803340638
0.5759702940321215	0.05192042908152972	0.9606193513644111
0.580180063096303	0.05192042908152972	0.9607199668152148
0.5792775793763038	0.05431015108451138	0.9605824069728295
0.5794758182509112	0.05504241452395715	0.9604906785499018
0.5794727636276171	0.05711935334122746	0.9604413350949441
0.5789462768708877	0.05890927967607963	0.9603523488708993
0.5801424553216811	0.059139482254348515	0.9603400353946323
0.5795409963115377	0.05957863794212298	0.9602158158491275
0.5792236261140497	0.06069142325380332	0.9600644118791775
0.578946893550671	0.061059747379033524	0.960026968542485
0.5749204417438294	0.06230390939667621	0.9594213275092096
0.5812731538072972	0.06230390939667621	0.9597492605074653
0.5750567436908739	0.062825701907419	0.9583616991481964
0.573492730404514	0.06288708926162404	0.9582760627852192
0.5709470705636295	0.0630615585841015	0.958237015643222
0.5700059524493495	0.06313215404143728	0.9577875027776527
0.5693918008647544	0.06341548029161437	0.9576368693332804
0.5711676265198121	0.06418690424273056	0.9576217261961165
0.5707950211453628	0.0645910376579137	0.957537172965877
0.5719098988012146	0.06537065705631763	0.9572029669433457
0.5731197589203472	0.06630023699142241	0.9566559760535204
0.5731197589203472	0.06630023699142241	0.9569065201547587
0.5735836766994105	0.06683226072786605	0.9565072299313666
0.573306967361818	0.06769577617701686	0.9562061843957768
0.5718390374396054	0.06900165262101485	0.956190223803737
0.5732025715698034	0.06931472812746052	0.9561493139640403
0.573799886703185	0.06966902085744385	0.9557297148370916
0.5748979455055967	0.06996368015762801	0.9554427371074048
0.5759853950442171	0.07033200428285821	0.955416643810052
0.5766098996494908	0.07082165870816425	0.9544636938704304
0.5755745154666244	0.07156249246004773	0.954194008328487
0.5775765224691403	0.07182558112092645	0.9539354177697028
0.5799667730379645	0.07219390524615664	0.9538634956324158
0.5811354650858568	0.07280427093939526	0.9535742383652521
0.5831945939225336	0.07280427093939526	0.9537030813373246
0.5824834675395913	0.07341930712072979	0.9534440626453463
0.5809109185466947	0.07371089705320369	0.9534204611953943
0.5841718821098775	0.0744731233679162	0.9530647582435334
0.5847035799173128	0.0744731233679162	0.9531084046451801
0.5797322617775493	0.07506244196828453	0.9530554428592474
0.5858990606500734	0.07675862982183569	0.9527410621066101
0.5841336981767022	0.07933689869844711	0.9524232899707616
0.5854553145023228	0.07999578963358113	0.9523050998203916
0.5848388340252298	0.08180671658262963	0.9522877884251555
0.5862038023390709	0.08273921972507751	0.9519590039007286
0.589249877978648	0.08558809583362213	0.9519143416197944
0.5870650118560248	0.08776195021742127	0.9514562762112418
0.5886907401558041	0.08813027434265147	0.9512494280120677
0.587265421873337	0.088581032914957	0.9505995053275272
0.5895684235277422	0.088581032914957	0.9511034235267518
0.5884228769214395	0.08926075834606365	0.9501692706947483
0.5891483746258699	0.08951858523372479	0.9499287288593953
0.5891897930433283	0.09014122839780442	0.9498112450143501
0.5883503681748425	0.09025172563537348	0.9495690666534067
0.5883503681748425	0.09025172563537348	0.9496374851507858
0.5878700200436441	0.09087824869283577	0.949419443712137
0.5847925870250561	0.09153537241625782	0.9492443998687922
0.5891969077863812	0.09364741782940822	0.9489461080096143
0.5875881279043799	0.09374786986356191	0.9488946110925938
0.5889091652958445	0.09435560467019173	0.9485955390117107
0.5843453111536567	0.09518132476793005	0.9485377553740229
0.5885492342554817	0.09518132476793005	0.9485479188231729
0.5831247915778246	0.09565010092731395	0.9484177987969541
0.5839698404425436	0.09592337366538797	0.9484127538313142
0.5846827183410304	0.09621277119235458	0.948251406143469
0.5904391919108261	0.0988434380495408	0.9481947648689547
0.591358859721971	0.099174929762248	0.9478895149322853
0.5927631248088371	0.09951492126246048	0.9478803567678749
0.5895243410744672	0.09966705514027296	0.9478735409316907
0.5875259534776045	0.09985121720288806	0.9478480964812496
0.5910930533195986	0.10087945538582237	0.9478321104829611
0.5892733220923834	0.106993012142863	0.9472929138282772
0.5881256634108454	0.1071051107896722	0.9466560912767238
0.5900046591405925	0.1071051107896722	0.9470191482176101
0.589433200987319	0.10743251001209907	0.9465864242450892
0.5899642919029264	0.10807588137370246	0.9459612919675275
0.5898534194089484	0.10807588137370246	0.9464556395062476
0.5908837530641641	0.10870222935136661	0.9458448853032442
0.5898396681445612	0.10893243192963549	0.9455767398708836
0.5921662491360632	0.10893243192963549	0.9456602375182632
0.5914267528381172	0.10971241243012299	0.9453730527544704
0.5914017731482876	0.11035697964927584	0.9449993708870406
0.5915988863569005	0.11123928334925913	0.9449486126097173
0.5897205265349873	0.11142344541187424	0.9448636827956296
0.5906889825680086	0.11159029309253403	0.9446577635120826
0.5907031045528272	0.11203679427568346	0.9445721975409912
0.5905316709893746	0.11203679427568346	0.9446325682738259
0.5905466926783023	0.11232326859530696	0.944202714291666
0.5915933487317647	0.1126699265955236	0.9441856766821356
0.592213606622444	0.11340657484598402	0.944056173886228
0.5934236552674813	0.1137012341461682	0.9439007910363667
0.5952859989478555	0.11431510768821852	0.943804355250466
0.5942486013392857	0.11456065710503864	0.9436740204769645
0.5919461966565284	0.11555820161087045	0.9436221120476838
0.5929243832945709	0.11592944894344376	0.9433192880637821
0.588967749144439	0.11758076877155912	0.9432989093607181
0.5872336609459864	0.11898634600586566	0.9430959554284173
0.5888739784346624	0.11898634600586566	0.9432816123537144
0.5867503719656763	0.11926537943407037	0.9429044694332904
0.5853597171628245	0.11929168830015822	0.9428944879517785
0.5869053597425159	0.11986872942968557	0.9428419046403852
0.5858110984829473	0.11989174968751246	0.9428381988473062
0.5869427621482946	0.12026007381274266	0.942698226089624
0.5861683147694693	0.12048673481288433	0.9424226382465531
0.5861683147694693	0.12048673481288433	0.9424519621637973
0.5866409785334782	0.12136564223834681	0.94225310206499
0.5864074448986171	0.12154980430096192	0.9421124352656808
0.587519252842438	0.1219033954611829	0.9419136512012737
0.5856608611160078	0.12219805476136705	0.9412586858204338
0.5848008532056633	0.12237195594255462	0.9409423788824951
0.5840549674952412	0.12260634402224657	0.9408305758262185
0.5846277659899488	0.12320235942489181	0.9406832008355759
0.5844816919124778	0.12414158594422885	0.9406558014434188
0.5825041457819333	0.12450991006945905	0.9401624716630546
0.5855780462873789	0.12450991006945905	0.9403558949917891
0.5811594766133593	0.12464496224871013	0.9400884773959257
0.5810927997356047	0.12490805090958883	0.9397554176335701
0.5807739439787156	0.12527637503481903	0.9397260260187941
0.5782828667056343	0.1262077886181663	0.9397001286877047
0.5774075174967265	0.12631214712031485	0.9393374645731517
0.5784693076537699	0.12668047124554505	0.9392901325936276
0.5793938668352207	0.1272162154276981	0.9390809177216929
0.5815791530694521	0.12824576905393675	0.9389251628877325
0.581175295876039	0.12891247292506053	0.9388877170095603
0.582617418198312	0.12891247292506053	0.9388968098082101
0.582788866629015	0.13002894038374443	0.9388691615479727
0.5870533978541285	0.13148859525039747	0.9387281236502384
0.5870161662875955	0.13170260175794227	0.9384538855187416
0.5878157984103097	0.13290228605154922	0.9383119524695255
0.581786078911738	0.13483180220758476	0.9382433616531214
0.5854607031853739	0.13483180220758476	0.9382554258342916
0.5808405696942858	0.13504771634996107	0.9379034816638485
0.5820790123710472	0.13504771634996107	0.9379522810055771
0.5802022871979974	0.13569060936854466	0.9378846471308124
0.5821191717313399	0.1369534349407625	0.937615042967308
0.5817357410518795	0.13722967803468517	0.9375122508900634
0.5817772507313071	0.13781899663505348	0.9374631285472459
0.5794969642368848	0.13796581114650888	0.9374058759955192
0.5803314305336484	0.13866562698444626	0.9372494423173455
0.579330584913062	0.138928715645325	0.9369813267476892
0.579774538364661	0.13921518996494847	0.9364994060059698
0.5804893273415255	0.13949143305887113	0.9364413309834698
0.580150980128229	0.13976767615279376	0.9362220513063708
0.5810839779501662	0.14013600027802398	0.9358333001879658
0.580952392922416	0.14081061499160352	0.9354078257802607
0.577742827078687	0.14090269602291108	0.935186724632715
0.5773021687462048	0.14125427814244898	0.9346800705253655
0.5785709647214712	0.14125427814244898	0.9349211011868062
0.5782068186832459	0.14257980182253877	0.9344893211562376
0.5791158557119458	0.14294812594776898	0.9340463819568752
0.5751794994697108	0.143741045939584	0.9339862216393666
0.5748629542087855	0.14406844516201087	0.9336116648374817
0.5750784088319577	0.1451294696172222	0.9336004565064513
0.5749210117484524	0.1459380287683228	0.9331106581359484
0.5778828928967137	0.1474389853521523	0.9329286852051247
0.5768288388220125	0.14748502586780607	0.9329156546550058
0.5783125661541424	0.14883777992774247	0.9327330412371158
0.578736700549971	0.1492061040529727	0.9325725276270622
0.578817080550459	0.15148641104655838	0.9324144673478683
0.5785380532244978	0.15181790275926557	0.9323843942413449
0.5785476055753122	0.1520327584989832	0.9320111551042786
0.5787429634015123	0.15232235544956285	0.9315438906463943
0.5787429634015123	0.15232235544956285	0.9315526874932588
0.5810475125160227	0.15399814125218025	0.9314904193639496
0.5809481286682235	0.1542974046039298	0.9312482791243925
0.5817634046824878	0.15466572872916	0.9309696017466554
0.5818473592365023	0.15500056884300564	0.9306297032330841
0.5826577325713153	0.15526006993123603	0.9304414839833636
0.5831132917311035	0.15556142603369708	0.9304154240696826
0.5832466133938687	0.15707415121682064	0.9304070725745931
0.5837641572059264	0.1573895877753511	0.9302652871990913
0.5836030722882228	0.1575123624837612	0.930203047455527
0.5841751387951738	0.1587063978502683	0.9301820511639088
0.5842104119557039	0.15940796761261156	0.9297785003482005
0.5847952070590969	0.15940796761261156	0.9298623006819688
0.5845508393998123	0.1609520956760766	0.9297147399762508
0.5852474873410646	0.16130288055724823	0.9294667989968121
0.5849813190180085	0.16151335148595125	0.9292510584868056
0.5853870146425028	0.16169751354856635	0.9291428590188924
0.5867244137829029	0.16350135093820153	0.9289273700483729
0.5874925840175071	0.16351976714446304	0.9286464928832516
0.5882579038987363	0.16388809126969323	0.9285266528034064
0.5890203892618868	0.16421958298240044	0.928319312100383
0.5897800558251735	0.1648411299437264	0.9281860276351157
0.588999403815656	0.16561909660567098	0.9280465022503318
0.5896479803658817	0.1659874207309012	0.927981291055698
0.5899857421022027	0.1671415029899558	0.9278378769051351
0.5876204111092969	0.16806066255064936	0.9277724913494431
0.5875153843632781	0.16870522976980223	0.9273654201649133
0.5885663957843215	0.16870522976980223	0.9273760947383195
0.5885011025868023	0.16870522976980223	0.9275753047940244
0.5869924094742964	0.16945950720916253	0.9273436369335116
0.5866329476184191	0.16972259587004124	0.927171107654685
0.5869555841853549	0.17036467938505293	0.9269133328358691
0.5866488625480167	0.17073300351028317	0.926856165049625
0.5876853446373242	0.17073300351028317	0.9268914247112712
0.5867897389637187	0.1712687476924362	0.9267899601589662
0.590427114021632	0.17471694263234383	0.9266232318014763
0.590271473549994	0.1755313481981306	0.9264011596045317
0.59033114455764	0.17621479407494667	0.9262990687352972
0.5904714938273506	0.17750295923923862	0.9261526525385291
0.5905604595874568	0.17777083133031515	0.9256525498862893
0.5899289390055551	0.17777083133031515	0.9257246075109591
0.5888402644681044	0.18064747995282013	0.9256263201643982
0.5879690808825022	0.18412344860915933	0.9251187004351529
0.5907391092437179	0.18412344860915933	0.9251282565798027
0.5868144693612759	0.185742905477235	0.9250606141558615
0.5864408698518659	0.18596389995237309	0.9246996066865317
0.5859042815426924	0.1860130098357371	0.9246266863479249
0.5865636696294078	0.18628925292965975	0.924039386379769
0.5862092541985763	0.1863199466067623	0.9231320349505967
0.5872302496950413	0.18751704651933182	0.9228620533945586
0.5877844739834986	0.187885370644562	0.9228356673204889
0.5871192009861577	0.18804088527521476	0.9226285404777532
0.5874795065576598	0.18922566121137196	0.9216169339561846
0.5882336646030619	0.19069895771229273	0.9212499880074402
0.5888750451877923	0.19091995218743085	0.9210485895481192
0.5873635819063259	0.19193975804149083	0.9210215969055732
0.5891764324677652	0.19193975804149083	0.9210233335200773
0.5839846097510482	0.192378956657485	0.9200287634688749
0.58487618930792	0.192378956657485	0.9202064543498312
0.5857704954077791	0.192378956657485	0.9202580251393448
0.5866675405768569	0.192378956657485	0.9205578370056476
0.5844656073008944	0.19263395028264435	0.9199923855291322
0.5821528191718991	0.19662318388513764	0.9197759696552441
0.5814151539975437	0.19666922440079143	0.919760603584431
0.5815420163675872	0.1969884386426576	0.9196550307530975
0.5821637964324199	0.19735676276788777	0.9192653036176239
0.5827837314525498	0.1975078701013155	0.9189794068715119
0.5825388091701458	0.19769203216393066	0.9189553284507956
0.5834018296281757	0.19769203216393066	0.9189604815138113
0.5823184170344932	0.19797266006886793	0.9188877554066238
0.5828721256074906	0.1997444610119396	0.9186941924198344
0.5831649944785239	0.20006016740499405	0.9184350124743134
0.5836126136504277	0.20056003586066362	0.9181824429258715
0.5834903729871962	0.20063370068570963	0.9181538107823964
0.5843905373590937	0.20702743887648187	0.9180804252893389
0.5849750795006421	0.20732879497894297	0.9177950715384146
0.5855579796698828	0.2077918310220895	0.9176583691170586
0.5858155852653398	0.20829169947775908	0.9176523810696054
0.5869741430687935	0.2087852836293834	0.9176096793265422
0.5873764138186973	0.20910756723895982	0.9174666959940793
0.5862532096644405	0.20934195531865177	0.9169884650944797
0.587888504531008	0.20934195531865177	0.9174231202601425
0.5859945246510178	0.2096335452511257	0.9168198459177435
0.5843174443903006	0.20990978834504834	0.9158725378729812
0.5859382972180129	0.20990978834504834	0.916501342689998
0.5847534700195958	0.21014656813983917	0.9156965522635
0.5852526006134179	0.21158518477182595	0.9156957434813364
0.585095135345375	0.2122987131096637	0.9156671300818026
0.5845227297794671	0.21240394857401515	0.9155194221507561
0.5833392459680348	0.21370205501024309	0.9143456855143793
0.583975640151752	0.214691507546657	0.9139478779591064
0.5845355652659489	0.21496775064057966	0.9135738730972812
0.5846459565312724	0.21521330005739978	0.9133417309034445
0.5835036881349048	0.2164094233529706	0.913197594301744
0.5821548402007065	0.21663962593123945	0.9126131538750881
0.5829259062142174	0.21663962593123945	0.9126241552108846
0.5625134192173215	0.21753997379291334	0.9125827583089222
0.5620850867173823	0.21970011772101303	0.9125462839307745
0.5616930200255263	0.2197737825460591	0.9118950725318941
0.5617519944698781	0.22074260047380084	0.9116744429352392
0.5618312526221715	0.2209728030520697	0.9114941017868227
0.5618998887763305	0.22134112717729992	0.911444089331752
0.562379649051931	0.22134112717729992	0.9114869852834159
0.5625425722318841	0.2228631834921739	0.9111779447320654
0.5629283221427089	0.22319042531112845	0.9107651126084528
0.5629283221427089	0.22319042531112845	0.9109231670965847
0.5633561927955704	0.22406603220883478	0.9105129651916236
0.5635852036019562	0.22438173860188926	0.910049253797176
0.5636335466367942	0.22505352977812434	0.9091474612772676
0.5637070910894517	0.22600415680609945	0.9089272661524443
0.5637513507344646	0.22611465404366848	0.9085499454025062
0.5638834843283851	0.22650144496913344	0.9082029466707026
0.5641709331914698	0.2268385173504047	0.9081624858232069
0.5639631700388066	0.2270185869227395	0.9076022892816814
0.5646459341671829	0.2270185869227395	0.9079309618750309
0.5642701973916363	0.22754982364182152	0.9075751697617964
0.5640814333967427	0.22802338323140323	0.9075304536241288
0.5646053739816024	0.2283671524149514	0.9071859289093311
0.5645594080938379	0.22876105460443372	0.9070256105064161
0.5643242302095905	0.22919076608386893	0.9069916548297163
0.5639262323532223	0.22955909020909912	0.9067325661703171
0.564845997598561	0.22955909020909912	0.9068028204800356
0.5632823930550983	0.23001430415259658	0.9064683704715875
0.5633258973287296	0.2302352986277347	0.9060815127648588
0.5631761907156594	0.2306036227529649	0.9058014127627384
0.5633770846266601	0.2329246943558045	0.9057439755790035
0.5638919701400722	0.23355903034925654	0.9054382483109089
0.5644722895290859	0.2351677776486116	0.9052256377408016
0.5643213005606337	0.2355361017738418	0.9046050353481977
0.562957100788376	0.2373588411380176	0.9045207649554154
0.5630289096995006	0.23815603964239848	0.9040259452709256
0.5633980704295317	0.23845069894258267	0.903980248647561
0.5639022297015531	0.23881902306781286	0.9038160915897835
0.5643550780399947	0.23913068194300763	0.9037941833336546
0.5648569731113773	0.23947733994322432	0.9034133490870548
0.5653267979300425	0.24004112815732126	0.9031589692253688
0.5653267979300425	0.24004112815732126	0.9032970134745795
0.5668283404254133	0.24720829716231926	0.9030401971054747
0.5669619745999145	0.24749769468928587	0.9030383135430369
0.5669367670440153	0.24777603053392008	0.9023946766454398
0.567113738302546	0.24797247006737616	0.9017692064117712
0.5660625032303319	0.24899345644747858	0.9014903584489401
0.5661270568960161	0.24910855773661303	0.9009310879814868
0.5659452986280773	0.2494216332430587	0.9005148831055199
0.5658019514259653	0.24975647335690432	0.9004708924659899
0.5655745501394058	0.24990380300699638	0.9003013974441177
0.5654652943960926	0.25014058280178725	0.9002661967077691
0.5665187914465577	0.25130391701208277	0.8997345737322758
0.5669251446777309	0.2516505750122994	0.8995347469647743
0.5672492605261917	0.2523258359085548	0.8995285325952569
0.5673567388031003	0.25239950073360085	0.8992455075916974
0.5678239561478055	0.25269416003378503	0.8990839209524873
0.5676908606659248	0.2530624841590152	0.8990069412141355
0.5672104803964306	0.25419565027430674	0.8989691571197841
0.5670664064834693	0.25468293622880384	0.8985011452636983
0.5676748468337734	0.25468293622880384	0.898513084255963
0.5661561576904734	0.2553111334868353	0.8974996057989925
0.5667616722976291	0.2553111334868353	0.8982330273114404
0.5655732829854361	0.25593148305746116	0.8968913303286655
0.5656021559827993	0.25593148305746116	0.8968933196674548
0.5664428630140638	0.2599173038111094	0.896604430840561
0.5656411442724747	0.26085166717641206	0.8961335868436368
0.5639837507307736	0.2609042849085878	0.8958428165666725
0.5645663785724375	0.2609042849085878	0.8960000276565552
0.5638057307277791	0.2609832115068514	0.8955918462893914
0.5636744432159935	0.2613515356320816	0.8952909617610209
0.5630645709848862	0.26167893485450844	0.8945360960474791
0.563643260163699	0.26167893485450844	0.8950802261869358
0.5634166175936601	0.26352230940506527	0.8942434158739456
0.5631832674067837	0.2636328066426344	0.8937610516172411
0.5623805645650335	0.26375558135104443	0.8919658476537646
0.5624769970563362	0.26375558135104443	0.892886322905516
