Precision	Recall	Confidence
1	0.0	-28.5530341136
1.0	0.00027624309392265195	-41.6314224575
1.0	0.00027624309392265195	-41.477747065
1.0	0.00027624309392265195	-39.3201263184
1.0	0.00027624309392265195	-37.8147355332
1.0	0.00027624309392265195	-36.3732012992
1.0	0.00027624309392265195	-33.332278694
0.5185185185185185	0.00046040515653775324	-52.137846075
0.5185185185185185	0.00046040515653775324	-52.1036328146
0.5185185185185185	0.00046040515653775324	-51.3564151241
0.5185185185185185	0.00046040515653775324	-51.2502862015
0.5185185185185185	0.00046040515653775324	-50.7405095623
0.5185185185185185	0.00046040515653775324	-48.9509994178
0.5185185185185185	0.00046040515653775324	-48.8912244243
0.5185185185185185	0.00046040515653775324	-48.266221411
0.5185185185185185	0.00046040515653775324	-48.2167591418
0.5185185185185185	0.00046040515653775324	-47.9456044065
0.5185185185185185	0.00046040515653775324	-47.3426167905
0.5185185185185185	0.00046040515653775324	-46.0002925252
0.5185185185185185	0.00046040515653775324	-45.9052419116
0.5185185185185185	0.00046040515653775324	-44.7242942041
0.5674603174603174	0.0006445672191528545	-53.8180983691
0.5674603174603174	0.0006445672191528545	-53.7525821832
0.5674603174603174	0.0006445672191528545	-53.1103159544
0.5674603174603174	0.0006445672191528545	-52.7508501544
0.5674603174603174	0.0006445672191528545	-52.4054861388
0.653968253968254	0.0009459233216139294	-55.6134252506
0.653968253968254	0.0009459233216139294	-54.6852071857
0.653968253968254	0.0009459233216139294	-54.5002647627
0.653968253968254	0.0009459233216139294	-54.3180926505
0.653968253968254	0.0009459233216139294	-54.0545990971
0.6560846560846562	0.0011669177967520508	-55.7568998952
0.6560846560846562	0.0011669177967520508	-55.7303518288
0.6031746031746033	0.0014615770969362129	-56.930583627
0.6031746031746033	0.0014615770969362129	-56.7632002996
0.6031746031746033	0.0014615770969362129	-56.740578706
0.6031746031746033	0.0014615770969362129	-56.4310500504
0.6031746031746033	0.0014615770969362129	-55.9788417494
0.5658730158730159	0.0017983305828609697	-57.1655718565
0.5658730158730159	0.0017983305828609697	-57.1094977396
0.5658730158730159	0.0017983305828609697	-57.0913088351
0.6053391053391054	0.002166654708091172	-58.377345857
0.6053391053391054	0.002166654708091172	-58.2602365209
0.6053391053391054	0.002166654708091172	-58.1423645242
0.6053391053391054	0.002166654708091172	-58.0124054765
0.6053391053391054	0.002166654708091172	-57.5668656533
0.6053391053391054	0.002166654708091172	-57.5134996059
0.6053391053391054	0.002166654708091172	-57.2818971689
0.6289682539682538	0.002461314008275334	-58.8956221089
0.6289682539682538	0.002461314008275334	-58.6157585558
0.6289682539682538	0.002461314008275334	-58.4270920909
0.648962148962149	0.0027559733084594963	-59.3382821945
0.652281746031746	0.0032961820254637938	-61.363789825
0.652281746031746	0.0032961820254637938	-61.2723408051
0.652281746031746	0.0032961820254637938	-61.0955155894
0.652281746031746	0.0032961820254637938	-60.9293706871
0.652281746031746	0.0032961820254637938	-60.9031259651
0.652281746031746	0.0032961820254637938	-60.8383876335
0.652281746031746	0.0032961820254637938	-60.7989833631
0.652281746031746	0.0032961820254637938	-60.6641899198
0.652281746031746	0.0032961820254637938	-60.6622532486
0.652281746031746	0.0032961820254637938	-60.3862283565
0.652281746031746	0.0032961820254637938	-60.2886546859
0.652281746031746	0.0032961820254637938	-60.1686015907
0.652281746031746	0.0032961820254637938	-60.0156547905
0.652281746031746	0.0032961820254637938	-59.810141277
0.652281746031746	0.0032961820254637938	-59.5572545331
0.652281746031746	0.0032961820254637938	-59.3608547755
0.6559290382819796	0.0038977780966731245	-62.45899562
0.6559290382819796	0.0038977780966731245	-62.0823320756
0.6559290382819796	0.0038977780966731245	-61.9070623301
0.6559290382819796	0.0038977780966731245	-61.5312615241
0.6559290382819796	0.0038977780966731245	-61.3739295467
0.6075396825396826	0.004266102221903327	-62.5757540364
0.6075396825396826	0.004266102221903327	-62.5661724831
0.607180650037793	0.004487096697041448	-64.6883998469
0.607180650037793	0.004487096697041448	-64.6850883391
0.607180650037793	0.004487096697041448	-64.5883305241
0.607180650037793	0.004487096697041448	-64.428809538
0.607180650037793	0.004487096697041448	-64.2271125736
0.607180650037793	0.004487096697041448	-64.1423735257
0.607180650037793	0.004487096697041448	-63.9506241728
0.607180650037793	0.004487096697041448	-63.9437862477
0.607180650037793	0.004487096697041448	-63.8474968247
0.607180650037793	0.004487096697041448	-63.7833974831
0.607180650037793	0.004487096697041448	-63.6789878934
0.607180650037793	0.004487096697041448	-63.6717418207
0.607180650037793	0.004487096697041448	-63.2985321553
0.607180650037793	0.004487096697041448	-63.1881248238
0.607180650037793	0.004487096697041448	-63.1558475054
0.607180650037793	0.004487096697041448	-63.0987916544
0.607180650037793	0.004487096697041448	-62.9818451195
0.607180650037793	0.004487096697041448	-62.7467081829
0.607180650037793	0.004487096697041448	-62.6632971967
0.5500317460317461	0.004814495919468295	-65.0234147864
0.5500317460317461	0.004814495919468295	-64.8920624007
0.6250360750360751	0.004814495919468295	-64.7337084413
0.5188775510204082	0.005469294364321989	-67.0820861531
0.5188775510204082	0.005469294364321989	-67.0404013132
0.5188775510204082	0.005469294364321989	-66.6784521434
0.5188775510204082	0.005469294364321989	-66.4869015756
0.5188775510204082	0.005469294364321989	-66.4820674106
0.5188775510204082	0.005469294364321989	-66.1365886789
0.5188775510204082	0.005469294364321989	-66.007627568
0.5188775510204082	0.005469294364321989	-65.9099669329
0.5188775510204082	0.005469294364321989	-65.7536463059
0.5188775510204082	0.005469294364321989	-65.7338251374
0.5188775510204082	0.005469294364321989	-65.7160391853
0.5188775510204082	0.005469294364321989	-65.6051617302
0.5188775510204082	0.005469294364321989	-65.580819155
0.5380952380952382	0.005469294364321989	-65.3136114314
0.5380952380952382	0.005469294364321989	-65.1989450553
0.5380952380952382	0.005469294364321989	-65.1327420113
0.5380952380952382	0.005469294364321989	-65.0885928629
0.5354679802955665	0.005796693586748836	-67.3312288263
0.5354679802955665	0.005796693586748836	-67.1849713536
0.5354679802955665	0.005796693586748836	-67.1297078256
0.5354679802955665	0.005796693586748836	-67.0979406953
0.5467857142857144	0.0060545204744099764	-67.4150502825
0.5467857142857144	0.0060545204744099764	-67.3959529253
0.5318356374807989	0.006080829340497849	-68.3414593018
0.5318356374807989	0.006080829340497849	-68.1990387192
0.5318356374807989	0.006080829340497849	-68.0971923662
0.5318356374807989	0.006080829340497849	-68.0527689698
0.5318356374807989	0.006080829340497849	-67.9308747561
0.5318356374807989	0.006080829340497849	-67.82710347
0.5464657738095239	0.00636730366012134	-68.6614609522
0.5464657738095239	0.00636730366012134	-68.4289259713
0.53953081232493	0.006612853076941476	-72.2629531318
0.53953081232493	0.006612853076941476	-72.1669116617
0.53953081232493	0.006612853076941476	-72.1483690625
0.53953081232493	0.006612853076941476	-71.9443027224
0.53953081232493	0.006612853076941476	-71.5286885921
0.53953081232493	0.006612853076941476	-71.512432426
0.53953081232493	0.006612853076941476	-71.5056843012
0.53953081232493	0.006612853076941476	-71.4821995931
0.53953081232493	0.006612853076941476	-71.4551747685
0.53953081232493	0.006612853076941476	-71.2027694271
0.53953081232493	0.006612853076941476	-71.1880544226
0.53953081232493	0.006612853076941476	-71.167862093
0.53953081232493	0.006612853076941476	-71.1391952683
0.53953081232493	0.006612853076941476	-71.1228676317
0.555880230880231	0.006612853076941476	-71.0322244453
0.555880230880231	0.006612853076941476	-70.8964310979
0.555880230880231	0.006612853076941476	-70.8778435449
0.555880230880231	0.006612853076941476	-70.7125862999
0.555880230880231	0.006612853076941476	-70.4368170829
0.555880230880231	0.006612853076941476	-70.4315383899
0.555880230880231	0.006612853076941476	-70.3345284611
0.555880230880231	0.006612853076941476	-70.2413904313
0.555880230880231	0.006612853076941476	-70.1991612314
0.555880230880231	0.006612853076941476	-70.1606687009
0.555880230880231	0.006612853076941476	-70.0273285016
0.555880230880231	0.006612853076941476	-70.004231109
0.555880230880231	0.006612853076941476	-69.8831449039
