Precision	Recall
1	0.0
1	0.0
1	0
1.0	0.0002952755905511811
1.0	0.0002952755905511811
1.0	0.0002952755905511811
1.0	0.0002952755905511811
1.0	0.0002952755905511811
0.7185185185185184	0.0004921259842519685
0.7185185185185184	0.0004921259842519685
0.7185185185185184	0.0004921259842519685
0.7174603174603175	0.0007874015748031496
0.773968253968254	0.0011095204008589835
0.7358730158730158	0.0022175069025462727
0.7613756613756614	0.002926168319869107
0.7577533577533578	0.003569212939291679
0.7633862433862434	0.004417856858801741
0.6974811136575843	0.006339251299881223
0.7144895137542198	0.008045060800966316
0.709631877442335	0.008612177411390013
0.7377959026747956	0.010729980867776146
0.7318390569758559	0.013495740917000761
0.6938943975858743	0.01473265361060636
0.6703841283988343	0.017327843917700328
0.6781974068987147	0.02073689221848092
0.6547585956480796	0.02828934603685647
0.6501670800394092	0.03177476973389432
0.6497958418635109	0.033031151147756045
0.6539090719099564	0.03810202843320024
0.6551811467830313	0.04266350151829536
0.6586049497330454	0.04900101619213472
0.6580880698034333	0.05228516501125344
0.6308275155580286	0.059606101048609125
0.6315979719605518	0.06573485784839421
0.6337954327580605	0.07429978443800635
0.6131614097186066	0.07996470774998847
0.6023136608145894	0.08434584916274175
0.6155901932450751	0.09435517239005087
0.6178263471143494	0.10281971290588829
0.6189881586773297	0.10631438260626665
0.6144439073883714	0.10920241314656677
0.6198830842207136	0.11720473821478485
0.6186628004941325	0.12443547355170356
0.6122757959859133	0.13244394461415912
0.6131269089551874	0.13649771253783513
0.6131540534581681	0.13912035345772011
0.6068212479825872	0.14864688650729624
0.6050905257832965	0.15544205339203004
0.6089314667957562	0.16642083886957224
0.6064160127616246	0.17437442322716315
0.6046651019792655	0.17992664445158582
0.600346729059855	0.18652046480189066
0.5919615490056913	0.19543451960698296
0.5920948330054647	0.19988721811016782
0.5908944460745054	0.20436962990093996
0.5892223499839764	0.20893930016942916
0.584524457224589	0.2141967111748717
0.5812537276474598	0.22662502722349812
0.581650635087957	0.23362350366302317
0.584567427071653	0.2427725926529713
0.5852128085064446	0.24712460257758423
0.5846951329375687	0.25413199306663653
0.5801043785387194	0.26272604028852065
0.576659550703047	0.27010899062872024
0.5760571136546297	0.28018685513731717
0.5741470143621401	0.29235808658207607
0.5758198101537633	0.2992485541120564
0.5759988752111563	0.3045741591719135
0.5746193392027967	0.3155026223862564
0.5734286421774115	0.3262045679430631
0.5733938067921809	0.33122330270283756
0.5736225527833483	0.3392681650675301
0.5743695720724851	0.34758437543771886
0.5707917876388556	0.35695249479970126
0.5693824269841558	0.3583270426503376
0.5687833763896398	0.3622482368323587
0.5697519280230107	0.36830853043202244
0.5698323215981085	0.37137467196765206
0.5678497584910625	0.37487933431935
0.5673196209903804	0.3790010711402909
0.5668685358204465	0.38142882826137586
0.5664387854431363	0.3856830744783363
0.5664387854431363	0.3856830744783363
0.565717397507313	0.39218704513585034
0.5653188052970594	0.3959861179816177
0.5649831120352908	0.405676274043293
0.5628107356254156	0.4151034495343161
0.5616472418895104	0.4158711660697493
0.5613870211354753	0.4172338082394781
0.560713337028018	0.4262735591839527
0.560713337028018	0.4262735591839527
0.5606675896266403	0.4278636729197358
0.5589213449973941	0.43280710627895147
0.5583128254623483	0.43414012147023423
0.5576004243916617	0.4379869334637578
0.5577293180992182	0.44246713608371024
0.5577293180992182	0.44246713608371024
0.5565546348345374	0.4454467210219567
0.555523540432635	0.4458560288738205
0.5562965941115027	0.45337543113239603
0.5568145371819562	0.4583208173994186
0.5558185856317276	0.46029954733090434
0.555701277912062	0.4625177075608758
0.5551278040556704	0.46600264126234503
0.5524717879712259	0.4718393164239386
0.5514951675170718	0.47355425830620335
0.5514951675170718	0.47355425830620335
0.5515620083114269	0.4775046676353821
0.5512765099820776	0.47894429592048293
0.5503319042093514	0.48460408830503215
0.5503319042093514	0.48460408830503215
0.5499056348021405	0.4862108018015094
0.5499056348021405	0.4862108018015094
0.548752601816571	0.4916374009545719
0.548752601816571	0.4916374009545719
0.548752601816571	0.4916374009545719
0.548752601816571	0.4916374009545719
0.5473199231528579	0.4925837970781335
0.547221382675466	0.49383323340167834
0.5460644497878216	0.4956770654226757
0.5459450096298761	0.4977350774019475
0.5465036540580596	0.5059439265028396
0.5465248909830985	0.5073909047214713
0.545626826596902	0.5118360614894629
0.5456275400998326	0.5130744294207443
0.5454434612832043	0.5156286834800481
0.5453300496662716	0.5198390987899766
0.5450438517913027	0.5213396143505316
0.5447797745387442	0.5220649782255017
0.5446366532623046	0.5226833452231052
0.5452261839518717	0.5270433159424323
0.5448178010562461	0.5291308674984876
0.5445429727103996	0.530848536312613
0.5454861547579682	0.5363600399997374
0.5463044220563554	0.5366938297977517
0.5460513442672297	0.5378121204091526
0.5463418694178461	0.5391838982376234
0.5463418694178461	0.5391838982376234
0.5463418694178461	0.5391838982376234
0.5463418694178461	0.5391838982376234
0.5463418694178461	0.5391838982376234
0.5453447410201548	0.5404928054133511
0.5453447410201548	0.5404928054133511
0.5453447410201548	0.5404928054133511
0.5442988124047999	0.5408677585442098
0.5442988124047999	0.5408677585442098
0.5442988124047999	0.5408677585442098
0.5442988124047999	0.5408677585442098
0.5442988124047999	0.5408677585442098
0.5442988124047999	0.5408677585442098
0.5442988124047999	0.5408677585442098
0.5442988124047999	0.5408677585442098
0.5442988124047999	0.5408677585442098
0.5442988124047999	0.5408677585442098
0.5442988124047999	0.5408677585442098
0.5442988124047999	0.5408677585442098
0.5442988124047999	0.5408677585442098
0.5442988124047999	0.5408677585442098
0.543950401744998	0.544868077997285
0.543950401744998	0.544868077997285
0.543950401744998	0.544868077997285
0.543950401744998	0.544868077997285
0.543950401744998	0.544868077997285
0.543950401744998	0.544868077997285
0.543950401744998	0.544868077997285
0.543950401744998	0.544868077997285
0.543950401744998	0.544868077997285
0.5436098759794066	0.547312616180012
0.5436098759794066	0.547312616180012
0.5436098759794066	0.547312616180012
0.5436098759794066	0.547312616180012
0.5436098759794066	0.547312616180012
0.5436098759794066	0.547312616180012
0.5436098759794066	0.547312616180012
0.5436098759794066	0.547312616180012
0.5436098759794066	0.547312616180012
0.5436098759794066	0.547312616180012
0.5436098759794066	0.547312616180012
0.5436098759794066	0.547312616180012
0.5436098759794066	0.547312616180012
0.5436098759794066	0.547312616180012
0.5436098759794066	0.547312616180012
0.5436098759794066	0.547312616180012
0.5436098759794066	0.547312616180012
0.5436098759794066	0.547312616180012
0.5436098759794066	0.547312616180012
0.5436098759794066	0.547312616180012
0.5436098759794066	0.547312616180012
0.5436098759794066	0.547312616180012
0.5436098759794066	0.547312616180012
0.5436098759794066	0.547312616180012
0.5436098759794066	0.547312616180012
0.5436098759794066	0.547312616180012
0.5436098759794066	0.547312616180012
0.5436098759794066	0.547312616180012
0.5436098759794066	0.547312616180012
0.5436098759794066	0.547312616180012
0.5436098759794066	0.547312616180012
0.5436098759794066	0.547312616180012
0.5436098759794066	0.547312616180012
0.5436098759794066	0.547312616180012
